,sku_id,product_name,failure_reasons,business_name
737,9908,Mosambi,Missing ondc category,E-Shop
738,9927,Sapota (Chicko),Missing ondc category,E-Shop
739,9950,Apple pie,Missing ondc category,E-Shop
740,10081,Beetroot,Missing ondc category,E-Shop
741,9951,Apple pie,Missing ondc category,E-Shop
742,10244,Chicken Sandwich,Missing ondc category,E-Shop
743,9895,Watermelon,Missing ondc category,E-Shop
744,10297,Zed Plus Agarbatti/Incense Sticks,Missing ondc category,E-Shop
745,10483,Real Wellnezz Jamun Plus,Missing ondc category,E-Shop
746,10484,flutter,Missing ondc category,E-Shop
747,10480,Winn Baby Corn In Brine 1,Missing ondc category,E-Shop
748,10481,ok,Missing ondc category,E-Shop
749,10482,ok,Missing ondc category,E-Shop
750,11033,gh,Missing ondc category,E-Shop
751,11051,qwerty,Missing ondc category,E-Shop
752,11032,Coriander (Dhaniya),Missing ondc category,E-Shop
753,11053,qwerty,Missing ondc category,E-Shop
754,11052,qwerty,Missing ondc category,E-Shop
755,11031,Pudina,Missing ondc category,E-Shop
756,11045,ok,Missing ondc category,E-Shop
757,11030,Ground Nuts Fresh,Missing ondc category,E-Shop
758,11078,qwerty,Missing ondc category,E-Shop
759,11099,OK Wheel Active Detergent Bar,Missing ondc category,E-Shop
760,9851,Ginger Indian,Missing ondc category,E-Shop
761,11101,Chicken : Cheese Sandwich,Missing ondc category,E-Shop
762,11097,Vanilla cake,Missing ondc category,E-Shop
763,11100,okok,Missing ondc category,E-Shop
764,12268,axyz,Missing ondc category,E-Shop
765,12270,xyz,Missing ondc category,E-Shop
766,12317, discount 3d,Missing ondc category,E-Shop
767,9859,Carrot,Missing ondc category,E-Shop
768,12527,ok,Missing ondc category,E-Shop
769,4157,Banana,Missing ondc category,The cake store
770,4158,erfd,Missing ondc category,The cake store
771,4159,erfd_Copy_erfd_test,Missing ondc category,The cake store
772,4160,tt,Missing ondc category,The cake store
773,4161,tt_Copy,Missing ondc category,The cake store
774,4162,Leafy,Missing ondc category,The cake store
775,4163,Potato,Missing ondc category,The cake store
776,4164,Yellow Peas,Missing ondc category,The cake store
777,431,Dove Premium Urad Dal,Missing ondc category,K. V. Pai & Sons
778,432,Whole Wheat,Missing ondc category,K. V. Pai & Sons
779,433,Whole Moong,Missing ondc category,K. V. Pai & Sons
780,434,Peacock Toor/Tur Dal,Missing ondc category,K. V. Pai & Sons
781,435,White Channa,Missing ondc category,K. V. Pai & Sons
782,436,President/Sona Toor Dal,Missing ondc category,K. V. Pai & Sons
783,437,Black Channa,Missing ondc category,K. V. Pai & Sons
784,438,Agase Beeja,Missing ondc category,K. V. Pai & Sons
785,439,AVADE,Missing ondc category,K. V. Pai & Sons
786,440,Tingalavare,Missing ondc category,K. V. Pai & Sons
787,441,Barley,Missing ondc category,K. V. Pai & Sons
788,442,Black Moong,Missing ondc category,K. V. Pai & Sons
789,443,Black Toor,Missing ondc category,K. V. Pai & Sons
790,444,Whole Urad (with Skin),Missing ondc category,K. V. Pai & Sons
791,445,Channa Dal,Missing ondc category,K. V. Pai & Sons
792,446,Chiroti Rave,Missing ondc category,K. V. Pai & Sons
793,447,Chora (Lobia),Missing ondc category,K. V. Pai & Sons
794,448,Double Goda Urad Dal,Missing ondc category,K. V. Pai & Sons
795,449,Soorya Lamp Oil,Missing ondc category,K. V. Pai & Sons
796,450,Ruchi Gold Palm Oil,Missing ondc category,K. V. Pai & Sons
797,451,KVP Coconut Oil,Missing ondc category,K. V. Pai & Sons
798,452,Sun Premium Refined Oil,Missing ondc category,K. V. Pai & Sons
799,453,Sun Flower Oil TIN,Missing ondc category,K. V. Pai & Sons
800,454,Goldwinner Sunflower Oil,Missing ondc category,K. V. Pai & Sons
801,455,Uttam Coconut Oil 1ltr,Missing ondc category,K. V. Pai & Sons
802,456,Uttam Coconut Oil 500ml,Missing ondc category,K. V. Pai & Sons
803,457,DALDA VANASPATHI 1 LTR,Missing ondc category,K. V. Pai & Sons
804,458,Dhara Sunflower Oil Box 12Lts,Missing ondc category,K. V. Pai & Sons
805,459,Dhara Sun Flower Refined Oil,Missing ondc category,K. V. Pai & Sons
806,460,Mustard Seeds Big,Missing ondc category,K. V. Pai & Sons
807,461,Jeera Seeds,Missing ondc category,K. V. Pai & Sons
808,462,Methe Seeds,Missing ondc category,K. V. Pai & Sons
809,463,Coriander Seeds,Missing ondc category,K. V. Pai & Sons
810,464,A1 Chilli Powder 100gm,Missing ondc category,K. V. Pai & Sons
811,465,A1 CHILLY POWDER 200 G,Missing ondc category,K. V. Pai & Sons
812,466,A1 CHILLY POWDER 500G,Missing ondc category,K. V. Pai & Sons
813,467,AAMCHUR 100 GM,Missing ondc category,K. V. Pai & Sons
814,468,AZWAIN,Missing ondc category,K. V. Pai & Sons
815,469,Whole Turmuric,Missing ondc category,K. V. Pai & Sons
816,470,Byadgi CHILLI,Missing ondc category,K. V. Pai & Sons
817,471,Sauff,Missing ondc category,K. V. Pai & Sons
818,472,BIRIYANI MASALA 50GM,Missing ondc category,K. V. Pai & Sons
819,473,Bisibelebath Masala 100 GM,Missing ondc category,K. V. Pai & Sons
820,474,Black Pepper,Missing ondc category,K. V. Pai & Sons
821,475,Black Till,Missing ondc category,K. V. Pai & Sons
822,570,Honey,Missing ondc category,K. V. Pai & Sons
823,476,Star Anise,Missing ondc category,K. V. Pai & Sons
824,477,Chunky Chat Masala - MDH,Missing ondc category,K. V. Pai & Sons
825,478,Everest - CHAT MASALA 100g,Missing ondc category,K. V. Pai & Sons
826,479,SRR Chicken Kabab Masala,Missing ondc category,K. V. Pai & Sons
827,480,SRR Chicken Masala,Missing ondc category,K. V. Pai & Sons
828,481,Chilli Powder 100g,Missing ondc category,K. V. Pai & Sons
829,482,A1 Chilli Powder 500gms,Missing ondc category,K. V. Pai & Sons
830,483,Nisarga Chilly Powder 500gms,Missing ondc category,K. V. Pai & Sons
831,484,Stemless Ghatti Chilli,Missing ondc category,K. V. Pai & Sons
832,485,Clove,Missing ondc category,K. V. Pai & Sons
833,486,COCONUT FLAKES,Missing ondc category,K. V. Pai & Sons
834,487,COCONUT POWDER,Missing ondc category,K. V. Pai & Sons
835,488,Cocum,Missing ondc category,K. V. Pai & Sons
836,489,Coriander,Missing ondc category,K. V. Pai & Sons
837,490,Kamath Coriander Powder 500GM,Missing ondc category,K. V. Pai & Sons
838,491,DALCHINI,Missing ondc category,K. V. Pai & Sons
839,492,Dalchini Leaf,Missing ondc category,K. V. Pai & Sons
840,493,Ground Nut,Missing ondc category,K. V. Pai & Sons
841,494,Cashew Kernals JH (2pc) 100 gm,Missing ondc category,K. V. Pai & Sons
842,495,ALMOND,Missing ondc category,K. V. Pai & Sons
843,496,Almond 100 gm,Missing ondc category,K. V. Pai & Sons
844,497,Cashew Kernels W240 (Full) 100 gm,Missing ondc category,K. V. Pai & Sons
845,498,CASHEW KERNALS SK (8pc),Missing ondc category,K. V. Pai & Sons
846,499,Cashew Kernals JH (2pc),Missing ondc category,K. V. Pai & Sons
847,500,Cashew Kernel LWP (4pc),Missing ondc category,K. V. Pai & Sons
848,501,CASHEW KERNELS Baby Cashew,Missing ondc category,K. V. Pai & Sons
849,502,CASHEW KERNELS W240 (Full),Missing ondc category,K. V. Pai & Sons
850,503,Diamond Kallusakkare,Missing ondc category,K. V. Pai & Sons
851,504,Maida Flour,Missing ondc category,K. V. Pai & Sons
852,505,Bombay Rave,Missing ondc category,K. V. Pai & Sons
853,506,Aashirvad Atta 1kg Select,Missing ondc category,K. V. Pai & Sons
854,507,AASHIRVAD ATTA SUP MP 10KG MRP,Missing ondc category,K. V. Pai & Sons
855,508,AASHIRVAD MP ATTA 1KG,Missing ondc category,K. V. Pai & Sons
856,509,AASHIRVAD MP ATTA 5 KG,Missing ondc category,K. V. Pai & Sons
857,510,Aashirvad Multigrain Atta 1kg,Missing ondc category,K. V. Pai & Sons
858,511,Rice Rava,Missing ondc category,K. V. Pai & Sons
859,512,ANNAPOORNA ATTA 1KG,Missing ondc category,K. V. Pai & Sons
860,513,Arrarot,Missing ondc category,K. V. Pai & Sons
861,514,Loose Atta,Missing ondc category,K. V. Pai & Sons
862,515,BANSI SOOJI 500G,Missing ondc category,K. V. Pai & Sons
863,516,CORNFLOUR 100G,Missing ondc category,K. V. Pai & Sons
864,517,Bigul Atta 5kg,Missing ondc category,K. V. Pai & Sons
865,518,Chakkuli Flour,Missing ondc category,K. V. Pai & Sons
866,519,CORN FLOUR 1 KG,Missing ondc category,K. V. Pai & Sons
867,520,CORNFLOUR CARTON 100GM,Missing ondc category,K. V. Pai & Sons
868,521,CUSTARD POWDER [VANILLa],Missing ondc category,K. V. Pai & Sons
869,522,Shiva Rice Steam,Missing ondc category,K. V. Pai & Sons
870,523,Shiva Rice Steam,Missing ondc category,K. V. Pai & Sons
871,524,Shiva Rice Steam,Missing ondc category,K. V. Pai & Sons
872,525,Paddy,Missing ondc category,K. V. Pai & Sons
873,526,Shiva Rice Raw,Missing ondc category,K. V. Pai & Sons
874,527,Shiva Rice Raw,Missing ondc category,K. V. Pai & Sons
875,528,Tiger Raw Rice,Missing ondc category,K. V. Pai & Sons
876,529,Tiger Raw Rice,Missing ondc category,K. V. Pai & Sons
877,530,A1 Boiled Rice,Missing ondc category,K. V. Pai & Sons
878,531,A1 Boiled Rice 10kg,Missing ondc category,K. V. Pai & Sons
879,532,A1 Boiled Rice 25kgs,Missing ondc category,K. V. Pai & Sons
880,533,A1 Boiled Rice 50kg,Missing ondc category,K. V. Pai & Sons
881,534,Andra Rice,Missing ondc category,K. V. Pai & Sons
882,535,ANDRA RICE 25 KG,Missing ondc category,K. V. Pai & Sons
883,536,Aralu,Missing ondc category,K. V. Pai & Sons
884,537,Aralu Hudi,Missing ondc category,K. V. Pai & Sons
885,538,Idli Rice Mutam,Missing ondc category,K. V. Pai & Sons
886,539,Assam Rice - Gandasale,Missing ondc category,K. V. Pai & Sons
887,540,Beaten Rice,Missing ondc category,K. V. Pai & Sons
888,541,Daawat Basmati Rice,Missing ondc category,K. V. Pai & Sons
889,542,Kohinoor Trophy Royal Basmati Rice,Missing ondc category,K. V. Pai & Sons
890,543,Noor Jahan Basmati Rice,Missing ondc category,K. V. Pai & Sons
891,544,A1 Dhanyalaxmi Boiled Rice 50kg,Missing ondc category,K. V. Pai & Sons
892,545,Bhagirathi Boiled Rice 25kg,Missing ondc category,K. V. Pai & Sons
893,546,A1 Dhanyalaxmi Boiled Rice,Missing ondc category,K. V. Pai & Sons
894,547,A1 Dhanyalaxmi Boiled Rice 10kg,Missing ondc category,K. V. Pai & Sons
895,548,A1 Dhanyalaxmi Boiled Rice 25kg,Missing ondc category,K. V. Pai & Sons
896,549,CORN AVALAKKI,Missing ondc category,K. V. Pai & Sons
897,550,Dappa Avalakki,Missing ondc category,K. V. Pai & Sons
898,551,Dosa Rice 10kg,Missing ondc category,K. V. Pai & Sons
899,552,Dosa Rice,Missing ondc category,K. V. Pai & Sons
900,553,Dosa Rice 25kg,Missing ondc category,K. V. Pai & Sons
901,554,Bhagirati Gidda Boiled Rice 10kg,Missing ondc category,K. V. Pai & Sons
902,555,Bhagirati Gidda Boiled Rice 1kg,Missing ondc category,K. V. Pai & Sons
903,556,Bhagirati Gidda Boiled Rice 25kg,Missing ondc category,K. V. Pai & Sons
904,557,Bhagirati Gidda Boiled Rice 50kg,Missing ondc category,K. V. Pai & Sons
905,558,Aashirvad Table Salt,Missing ondc category,K. V. Pai & Sons
906,559,Adithya Table Salt,Missing ondc category,K. V. Pai & Sons
907,560,Crystal Salt,Missing ondc category,K. V. Pai & Sons
908,561,Black Salt Loose,Missing ondc category,K. V. Pai & Sons
909,562,Black Salt Powder,Missing ondc category,K. V. Pai & Sons
910,563,Captain Cook Table Salt,Missing ondc category,K. V. Pai & Sons
911,564,ACCHU BELLA,Missing ondc category,K. V. Pai & Sons
912,565,ANTUBELLA,Missing ondc category,K. V. Pai & Sons
913,566,Jaggery,Missing ondc category,K. V. Pai & Sons
914,567,Bajra,Missing ondc category,K. V. Pai & Sons
915,568,Pears Soap,Missing ondc category,K. V. Pai & Sons
916,569,Honey,Missing ondc category,K. V. Pai & Sons
917,571,Honey,Missing ondc category,K. V. Pai & Sons
918,572,Honey,Missing ondc category,K. V. Pai & Sons
919,573,Honey,Missing ondc category,K. V. Pai & Sons
920,574,Honey,Missing ondc category,K. V. Pai & Sons
921,575,Sona Appimidi Pickle,Missing ondc category,K. V. Pai & Sons
922,576,Baby Corn Tin,Missing ondc category,K. V. Pai & Sons
923,577,Cut Mango Pickle 500g Pouch,Missing ondc category,K. V. Pai & Sons
924,578,8-8 Sauce,Missing ondc category,K. V. Pai & Sons
925,579,A.Dark Soya Souce 750gm(75)FS,Missing ondc category,K. V. Pai & Sons
926,580,A.GREEN CHILLI 680 ML (54) FS,Missing ondc category,K. V. Pai & Sons
927,581,BUSH APPLE GREEN,Missing ondc category,K. V. Pai & Sons
928,582,Bush Lemon Yellow,Missing ondc category,K. V. Pai & Sons
929,583,BUSH ORANGE RED,Missing ondc category,K. V. Pai & Sons
930,584,CAPSICO RED PEPPE 60 GMS,Missing ondc category,K. V. Pai & Sons
931,585,Citric Acid (Lemon Salt),Missing ondc category,K. V. Pai & Sons
932,586,DABUR ROSE WATER 250ML,Missing ondc category,K. V. Pai & Sons
933,587,Dark Soya Sauce 700g,Missing ondc category,K. V. Pai & Sons
934,588,Anil Ragi Vermicelli 180g,Missing ondc category,K. V. Pai & Sons
935,589,Anil Rice Vermi 200 G,Missing ondc category,K. V. Pai & Sons
936,590,Anil Rice Vermi 500 G,Missing ondc category,K. V. Pai & Sons
937,591,MTR Vermicilli,Missing ondc category,K. V. Pai & Sons
938,592,Custard Powder(Vanilla) 100g,Missing ondc category,K. V. Pai & Sons
939,593,Baking Powder,Missing ondc category,K. V. Pai & Sons
940,594,Coco Powder,Missing ondc category,K. V. Pai & Sons
941,595,Green Tea,Missing ondc category,K. V. Pai & Sons
942,596,Kanan Devan Tea,Missing ondc category,K. V. Pai & Sons
943,597,Kanan Devan Tea,Missing ondc category,K. V. Pai & Sons
944,598,Kanan Devan Tea,Missing ondc category,K. V. Pai & Sons
945,599,KANAN DEVAN TEA,Missing ondc category,K. V. Pai & Sons
946,600,Agni Tea,Missing ondc category,K. V. Pai & Sons
947,601,Tata Tea Life,Missing ondc category,K. V. Pai & Sons
948,602,Tata Gold Tea,Missing ondc category,K. V. Pai & Sons
949,603,3 ROSES DUST TEA,Missing ondc category,K. V. Pai & Sons
950,604,3 ROSES DUST TEA,Missing ondc category,K. V. Pai & Sons
951,605,AVT Darbari 250 Gms,Missing ondc category,K. V. Pai & Sons
952,606,Bayers Coffee M.R 200g,Missing ondc category,K. V. Pai & Sons
953,607,Panduranga Coffee 250 gm,Missing ondc category,K. V. Pai & Sons
954,608,Panduranga Coffee 100 gm,Missing ondc category,K. V. Pai & Sons
955,609,Panduranga Coffee 500 gm,Missing ondc category,K. V. Pai & Sons
956,610,Devagiri Premium,Missing ondc category,K. V. Pai & Sons
957,611,Devgiri Leaf Tea 250gms,Missing ondc category,K. V. Pai & Sons
958,612,Devgiri Spl Tea 250gm,Missing ondc category,K. V. Pai & Sons
959,613,MTR Badam Drink Mix 1 Kg Jar,Missing ondc category,K. V. Pai & Sons
960,614,Raghavendra Badam Mix,Missing ondc category,K. V. Pai & Sons
961,615,Ashoka Cocum Juice,Missing ondc category,K. V. Pai & Sons
962,616,365 White Phenyl,Missing ondc category,K. V. Pai & Sons
963,617,Bleaching Powder,Missing ondc category,K. V. Pai & Sons
964,618,Bleaching Powder,Missing ondc category,K. V. Pai & Sons
965,619,AGARBATTI,Missing ondc category,K. V. Pai & Sons
966,620,AGARBATTI,Missing ondc category,K. V. Pai & Sons
967,621,Camel Match Box,Missing ondc category,K. V. Pai & Sons
968,622,Nachiketha Candles B Series,Missing ondc category,K. V. Pai & Sons
969,623,Nachiketha Candles H Series,Missing ondc category,K. V. Pai & Sons
970,624,Nachiketha Candles J Series,Missing ondc category,K. V. Pai & Sons
971,625,COTTON SLEEVES,Missing ondc category,K. V. Pai & Sons
972,626,AMULYA,Missing ondc category,K. V. Pai & Sons
973,627,AMULYA 1 KG.PCH,Missing ondc category,K. V. Pai & Sons
974,628,AMULYA 500G,Missing ondc category,K. V. Pai & Sons
975,629,Amul CHEESE Tin,Missing ondc category,K. V. Pai & Sons
976,630,Dragon Rice Vermicelly,Missing ondc category,K. V. Pai & Sons
977,631,Ganesh S.F. Vermicelli 180gms,Missing ondc category,K. V. Pai & Sons
978,632,Ganesh S.F.Vermicelli 450gms,Missing ondc category,K. V. Pai & Sons
979,633,Ganesh S.F.Vermicelli 900gms,Missing ondc category,K. V. Pai & Sons
980,634,MAGGI 2 MIN,Missing ondc category,K. V. Pai & Sons
981,635,MAGGI 2 MIN,Missing ondc category,K. V. Pai & Sons
982,636,MTR Vermicilli,Missing ondc category,K. V. Pai & Sons
983,637,MTR Vermicilli,Missing ondc category,K. V. Pai & Sons
984,638,MTR Roasted Vermicelli 180g,Missing ondc category,K. V. Pai & Sons
985,639,MTR Roasted Vermicelli 430g,Missing ondc category,K. V. Pai & Sons
986,640,Soorya Noodles,Missing ondc category,K. V. Pai & Sons
987,641,MTR Elbow Macroni,Missing ondc category,K. V. Pai & Sons
988,642,MAGGI 2 MIN 4's,Missing ondc category,K. V. Pai & Sons
989,643,MAGGI 2 MIN 6's,Missing ondc category,K. V. Pai & Sons
990,644,MAGGI 2 MIN 8's,Missing ondc category,K. V. Pai & Sons
991,645,FC-BUTTON MUSHROOM 800GM,Missing ondc category,K. V. Pai & Sons
992,646,Supriya Appi Midi Pickle,Missing ondc category,K. V. Pai & Sons
993,647,Dry Ginger,Missing ondc category,K. V. Pai & Sons
994,648,Dry Ginger Powder 100gm,Missing ondc category,K. V. Pai & Sons
995,649,Dry Mango 100 Gms,Missing ondc category,K. V. Pai & Sons
996,650,Everest Chat Masala 100gms,Missing ondc category,K. V. Pai & Sons
997,651,Everest Kasuri Methi 100gm,Missing ondc category,K. V. Pai & Sons
998,652,Everest Kitchen King Masala 100g,Missing ondc category,K. V. Pai & Sons
999,653,SRR FISH FRY MASALA,Missing ondc category,K. V. Pai & Sons
1000,654,Garam Masala Powder 5O GM,Missing ondc category,K. V. Pai & Sons
1001,655,MTR RASAM POWDER 100GM,Missing ondc category,K. V. Pai & Sons
1002,656,Mtr Sambar Powder 100gm,Missing ondc category,K. V. Pai & Sons
1003,657,NAYAK'S CORRIANDER POWDER 100G,Missing ondc category,K. V. Pai & Sons
1004,658,NAYAK'S GARAM MASALA 50G,Missing ondc category,K. V. Pai & Sons
1005,659,NAYAK'S GHARAM MASALA 100G,Missing ondc category,K. V. Pai & Sons
1006,660,NAYAK'S MEATHI POWDER 100G,Missing ondc category,K. V. Pai & Sons
1007,661,NAYAK'S PEPPER POWD 100G,Missing ondc category,K. V. Pai & Sons
1008,662,NAYAK'S PEPPER POWD 50G,Missing ondc category,K. V. Pai & Sons
1009,663,NAYAK'S SAMBAR POWD 100G,Missing ondc category,K. V. Pai & Sons
1010,664,NAYAK'S U.FLOUR 500G,Missing ondc category,K. V. Pai & Sons
1011,665,PALAO MASALA 100 GM,Missing ondc category,K. V. Pai & Sons
1012,666,Parijatha Rasam POW 100GM,Missing ondc category,K. V. Pai & Sons
1013,667,Parijatha Sambar Pow 100gm,Missing ondc category,K. V. Pai & Sons
1014,668,RASAM POWDER 100GM,Missing ondc category,K. V. Pai & Sons
1015,669,Sambar Powder 100gm,Missing ondc category,K. V. Pai & Sons
1016,670,R.K. Kashaya Powder,Missing ondc category,K. V. Pai & Sons
1017,671,Mathrukrupa Jeera Powder,Missing ondc category,K. V. Pai & Sons
1018,672,Cardamom,Missing ondc category,K. V. Pai & Sons
1019,673,Lavang,Missing ondc category,K. V. Pai & Sons
1020,674,Nutmeg,Missing ondc category,K. V. Pai & Sons
1021,675,Patre (Nutmeg Flower),Missing ondc category,K. V. Pai & Sons
1022,676,Tej Patta,Missing ondc category,K. V. Pai & Sons
1023,677,Dudmalai Rice - Makkan Malai,Missing ondc category,K. V. Pai & Sons
1024,678,Medium Poha,Missing ondc category,K. V. Pai & Sons
1025,679,Nylon Poha,Missing ondc category,K. V. Pai & Sons
1026,680,Eating Soda,Missing ondc category,K. V. Pai & Sons
1027,681,Edli Rava,Missing ondc category,K. V. Pai & Sons
1028,682,MTR Edli Rava Mix 500gm,Missing ondc category,K. V. Pai & Sons
1029,683,Daliya - Wheat Cuts,Missing ondc category,K. V. Pai & Sons
1030,684,Pilsbury Chakki Atta,Missing ondc category,K. V. Pai & Sons
1031,685,Vivatta,Missing ondc category,K. V. Pai & Sons
1032,686,Venkatesh Wheat Atta,Missing ondc category,K. V. Pai & Sons
1033,687,NAYAK'S K.SOJI 1 KG,Missing ondc category,K. V. Pai & Sons
1034,688,Pattabhi Upma 500gm Khandwa,Missing ondc category,K. V. Pai & Sons
1035,689,Venkatesh Ragi Flour 1kg,Missing ondc category,K. V. Pai & Sons
1036,690,Venaktesh Ragi Flour 500gm,Missing ondc category,K. V. Pai & Sons
1037,691,SPL Rave - Pattabhi,Missing ondc category,K. V. Pai & Sons
1038,692,Urad Flour,Missing ondc category,K. V. Pai & Sons
1039,693,Johar Flour,Missing ondc category,K. V. Pai & Sons
1040,694,FORTUNE MUSTARD OIL 1 LTR (J),Missing ondc category,K. V. Pai & Sons
1041,695,FORTUNE MUSTARD OIL 500 ML(J),Missing ondc category,K. V. Pai & Sons
1042,696,Fortune Rice Bran Oil 1 Ltr (P),Missing ondc category,K. V. Pai & Sons
1043,697,Fortune Sun Flower 1 Ltr,Missing ondc category,K. V. Pai & Sons
1044,698,Nandini Ghee 5ltr,Missing ondc category,K. V. Pai & Sons
1045,699,Nandini Ghee 1ltr,Missing ondc category,K. V. Pai & Sons
1046,700,Nandini Ghee 500 ml,Missing ondc category,K. V. Pai & Sons
1047,701,Nandini Ghee 200 ml,Missing ondc category,K. V. Pai & Sons
1048,702,Nandini Ghee 100 ml,Missing ondc category,K. V. Pai & Sons
1049,703,Nandini Ghee 50 ml,Missing ondc category,K. V. Pai & Sons
1050,704,Mokshaya Coconut Oil,Missing ondc category,K. V. Pai & Sons
1051,705,Safal Groundnut Oil,Missing ondc category,K. V. Pai & Sons
1052,706,Sundrop Superlite Oil,Missing ondc category,K. V. Pai & Sons
1053,707,Saffola Tasty,Missing ondc category,K. V. Pai & Sons
1054,708,Saffola Gold,Missing ondc category,K. V. Pai & Sons
1055,709,Nandi Gingerly Oil,Missing ondc category,K. V. Pai & Sons
1056,710,Swarnam Pure Gingerly Oil,Missing ondc category,K. V. Pai & Sons
1057,711,Murugan Gingelly Oil 500ml,Missing ondc category,K. V. Pai & Sons
1058,712,Murugan Gingerly Oil,Missing ondc category,K. V. Pai & Sons
1059,713,Nutrela S F Oil 1 Ltr,Missing ondc category,K. V. Pai & Sons
1060,714,Nutrella Reff Oil Box 12ltrs,Missing ondc category,K. V. Pai & Sons
1061,715,PARACHUTE 500 ML,Missing ondc category,K. V. Pai & Sons
1062,716,Parachute Oil,Missing ondc category,K. V. Pai & Sons
1063,717,Parachute 250 Ml,Missing ondc category,K. V. Pai & Sons
1064,718,RUCHI VANASPATHI,Missing ondc category,K. V. Pai & Sons
1065,719,RUCHI VANASPATHI 200ML,Missing ondc category,K. V. Pai & Sons
1066,720,RUCHI VANASPATHI 500ML,Missing ondc category,K. V. Pai & Sons
1067,721,SF EMAMI 1 LTR,Missing ondc category,K. V. Pai & Sons
1068,722,S.F FREEDOM 1 LTR,Missing ondc category,K. V. Pai & Sons
1069,723,KVP Coconut Oil 1 ltr Can,Missing ondc category,K. V. Pai & Sons
1070,724,KVP Coconut Oil 2 kg Can,Missing ondc category,K. V. Pai & Sons
1071,725,FRIED GRAM,Missing ondc category,K. V. Pai & Sons
1072,726,Horse Gram,Missing ondc category,K. V. Pai & Sons
1073,727,Moong Dal,Missing ondc category,K. V. Pai & Sons
1074,728,Black Channa,Missing ondc category,K. V. Pai & Sons
1075,729,Green Peas,Missing ondc category,K. V. Pai & Sons
1076,730,Yellow Peas,Missing ondc category,K. V. Pai & Sons
1077,731,Toor Dal Loose,Missing ondc category,K. V. Pai & Sons
1078,732,Urad Dal Loose,Missing ondc category,K. V. Pai & Sons
1079,733,Urad Gota,Missing ondc category,K. V. Pai & Sons
1080,734,Papdi Val,Missing ondc category,K. V. Pai & Sons
1081,735,Nama Val,Missing ondc category,K. V. Pai & Sons
1082,736,White Toor,Missing ondc category,K. V. Pai & Sons
1083,737,Rajma,Missing ondc category,K. V. Pai & Sons
1084,738,Nav Dhanya (9 items),Missing ondc category,K. V. Pai & Sons
1085,739,NUTRELA SOYA CHUNKS 1KG,Missing ondc category,K. V. Pai & Sons
1086,740,Ganga Crystal Salt,Missing ondc category,K. V. Pai & Sons
1087,741,Tata Table Salt,Missing ondc category,K. V. Pai & Sons
1088,742,Tata Crsytal Salt,Missing ondc category,K. V. Pai & Sons
1089,743,Nirma Table Salt,Missing ondc category,K. V. Pai & Sons
1090,744,Crystal Sugar,Missing ondc category,K. V. Pai & Sons
1091,745,Kishmish,Missing ondc category,K. V. Pai & Sons
1092,746,Dry Dates,Missing ondc category,K. V. Pai & Sons
1093,747,Jony Bella,Missing ondc category,K. V. Pai & Sons
1094,748,Sugar,Missing ondc category,K. V. Pai & Sons
1095,749,Neerubella,Missing ondc category,K. V. Pai & Sons
1096,750,Sugar Powder,Missing ondc category,K. V. Pai & Sons
1097,751,Ragi,Missing ondc category,K. V. Pai & Sons
1098,752,Bhagar - Sama Rice,Missing ondc category,K. V. Pai & Sons
1099,753,Johar,Missing ondc category,K. V. Pai & Sons
1100,754,FILTER COFFEE Panduranga,Missing ondc category,K. V. Pai & Sons
1101,755,FILTER COFFEE Panduranga,Missing ondc category,K. V. Pai & Sons
1102,756,FILTER COFFEE Panduranga,Missing ondc category,K. V. Pai & Sons
1103,757,Tea Loose (CTC Chinar),Missing ondc category,K. V. Pai & Sons
1104,758,Red Label (B)[C] 100 NA,Missing ondc category,K. V. Pai & Sons
1105,759,RED LABEL LF[B]250G,Missing ondc category,K. V. Pai & Sons
1106,760,Red Labellf [B]500g,Missing ondc category,K. V. Pai & Sons
1107,761,RED LABEL LF [B] [P] 1KG,Missing ondc category,K. V. Pai & Sons
1108,762,Red Label Natural Care 500 gm,Missing ondc category,K. V. Pai & Sons
1109,763,Red Label Natural Care 250 gm,Missing ondc category,K. V. Pai & Sons
1110,764,Society Tea 250gms,Missing ondc category,K. V. Pai & Sons
1111,765,Society Tea 500gms,Missing ondc category,K. V. Pai & Sons
1112,766,Soorya Tea 1kg,Missing ondc category,K. V. Pai & Sons
1113,767,Nescafe 200 gm,Missing ondc category,K. V. Pai & Sons
1114,768,Nescafe Sunrise 200 gm,Missing ondc category,K. V. Pai & Sons
1115,769,Nescafe Sunrise 50 gm,Missing ondc category,K. V. Pai & Sons
1116,770,Bru Green Label 200 gm,Missing ondc category,K. V. Pai & Sons
1117,771,Bru Green Label 500 gm,Missing ondc category,K. V. Pai & Sons
1118,772,Garlic Sendige,Missing ondc category,K. V. Pai & Sons
1119,773,SONA PAPPAD,Missing ondc category,K. V. Pai & Sons
1120,774,Panipuri Magic,Missing ondc category,K. V. Pai & Sons
1121,775,Horlicks,Missing ondc category,K. V. Pai & Sons
1122,776,Bournvita,Missing ondc category,K. V. Pai & Sons
1123,777,Boost,Missing ondc category,K. V. Pai & Sons
1124,778,Chocolate Horlicks,Missing ondc category,K. V. Pai & Sons
1125,779,Kundapur Aarti Papad - Plain,Missing ondc category,K. V. Pai & Sons
1126,780,Kundapur Aarti Papad - Chilly,Missing ondc category,K. V. Pai & Sons
1127,781,Ragi Malt,Missing ondc category,K. V. Pai & Sons
